Name,Faculty,Document,Year,Link Detail Title
Miftahuddin,FMIPA,Structure analysis of tax revenue and inflation rate in Banda Aceh using vector error correction model with multiple alpha,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&citation_for_view=k8w1u1wAAAAJ:nZcligLrVowC
Miftahuddin,FMIPA,An ensemble of optimal trees for classification and regression (OTE),2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&citation_for_view=k8w1u1wAAAAJ:IjCSPb-OGe4C
Miftahuddin,FMIPA,Ensemble of k-nearest neighbour classifiers for class membership probability estimation,2014,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&citation_for_view=k8w1u1wAAAAJ:P7Ujq4OLJYoC
Miftahuddin,FMIPA,Penerapan Analisis Korelasi Kanonik pada Kajian Enso dalam Identifikasi Hubungan Fitur Iklim,,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&citation_for_view=k8w1u1wAAAAJ:PyEswDtIyv0C
Miftahuddin,FMIPA,Detecting the Phenomena of Sea Surface Temperature Anomaly by Vector Autoregressive,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&citation_for_view=k8w1u1wAAAAJ:It0W0vAlS5QC
Miftahuddin,FMIPA,Generalized additive models fitting with autocorrelation for sea surface temperature anomaly data,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&citation_for_view=k8w1u1wAAAAJ:cOfwuRB03ygC
Miftahuddin,FMIPA,Penerapan Neural Network Backpropagation dengan Transformasi Wavelet Morlet Data Rata-Rata Pasang Surut Air Laut Di Pantai Ulee Lheue,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&citation_for_view=k8w1u1wAAAAJ:idthP5jqfYAC
Miftahuddin,FMIPA,Analisis Unsur-unsur Cuaca dan Iklim Melalui Uji Mann-Kendall Multivariat,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&citation_for_view=k8w1u1wAAAAJ:lgwcVrK6X84C
Miftahuddin,FMIPA,Analisis Produktivitas Tumbuhan Buah Melalui Feature Selection,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&citation_for_view=k8w1u1wAAAAJ:48xauSegjOkC
Miftahuddin,FMIPA,Analisis Kaitan α (Alpha) dengan Toleransi Nilai Opsi Harga Saham,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&citation_for_view=k8w1u1wAAAAJ:buQ7SEKw-1sC
Miftahuddin,FMIPA,Penggunaan Metode Chaid (Chi Square-Automatic Interaction Detection) Pada Pohon Klasifikasi Menggunakan Satu Peubah Respon Dengan Perbandingan Taraf Nyata,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&citation_for_view=k8w1u1wAAAAJ:jL-93Qbq4QoC
Miftahuddin,FMIPA,Economic base determination and influence of several variables against contributions percentage of the GDRP in Aceh Besar district,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&citation_for_view=k8w1u1wAAAAJ:NyGDZy8z5eUC
Miftahuddin,FMIPA,Periodicity analysis of tourist arrivals to Banda Aceh using smoothing SARIMA approach,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:GFxP56DSvIMC
Miftahuddin,FMIPA,Fundamental fitting of the SST data using linear regression models,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:4xDN1ZYqzskC
Miftahuddin,FMIPA,Forecasting sea surface temperature anomalies using the SARIMA ARCH/GARCH model,2021,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:RVqaWcrwK10C
Miftahuddin,FMIPA,"Prediction of the height and period of sea waves in the coastal waters of Meulaboh, Aceh Province, Indonesia",2021,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:FQ36aI_S1AEC
Miftahuddin,FMIPA,"Analysis of wave measurements in November 2018, January 2019, and March 2019 in the coastal waters of Leupung and Lhoong, Aceh Besar District, Indonesia",2021,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:6pF0wJmtdfAC
Miftahuddin,FMIPA,Cross-correlation Analysis Between Sea Surface Temperature Anomalies and Several Climate Elements in The Indian Ocean,2021,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:oXKBmVzQOggC
Miftahuddin,FMIPA,Large-scale bound constrained optimization based on hybrid teaching learning optimization algorithm,2021,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:JdL-Xu2nR38C
Miftahuddin,FMIPA,"MULTILEVEL SEBAGAI ANALISA PENDAPATAN USAHA MIKRO, KECIL DAN MENENGAH (UMKM) DI PROVINSI ACEH",2021,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:wlzmIqt2EaEC
Miftahuddin,FMIPA,DETECTION OF MISSING SEA SURFACE TEMPERATURES (SST) DATA IN THE INDIAN OCEAN,2021,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:gkldIfsazJcC
Miftahuddin,FMIPA,Analisis Hubungan Antara Kelembaban Relatif Dengan Beberapa Variabel Iklim Dengan Pendekatan Korelasi Pearson di Samudera Hindia,2021,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:qSd0DAb9jMoC
Miftahuddin,FMIPA,DETECTION OF MISSING SEA SURFACE TEMPERATURES (SST) DATA IN THE INDIAN OCEAN,2021,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:dhpJJ7xvgBgC
Miftahuddin,FMIPA,Tidal range in the Eastern waters of Aceh Indonesia,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:-vzq6BoH5oUC
Miftahuddin,FMIPA,Analisis Kepuasan Pengguna Aplikasi RWikiStat 3.0,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:1wZ_wKGpLuwC
Miftahuddin,FMIPA,The 11th Aceh International Workshop and Expo on Sustainable Tsunami Disaster Recovery,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:-jrNzM816MMC
Miftahuddin,FMIPA,Perbandingan Model GAM dan Gamboost dalam Fitting Dataset Sea Surface Temperature,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:Br1UauaknNIC
Miftahuddin,FMIPA,Modeling of sea surface temperature using linear models with autocorrelation Indian Ocean,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:nRpfm8aw39MC
Miftahuddin,FMIPA,Analisis Sensitivitas pada Pertumbuhan Penduduk Nanggroe Aceh Darussalam dengan Metode Life Table,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:zCSUwVk65WsC
Miftahuddin,FMIPA,Analisis Inflasi Melalui Vektor Autoregresi Berganda (VAB) dengan Lima Variabel Informasi,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:1lhNe0rCu4AC
Miftahuddin,FMIPA,PERBANDINGAN PROYEKSI PENDUDUK ACEH MELALUI METODE DEKOMPOSISI KOMPOSIONAL DAN TREND LOGARITMIK,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:wMgC3FpKEyYC
Miftahuddin,FMIPA,Digunakan Dalam Menilai Hasil Belajar Siswa Dengan Hasil Kegiatan MGMP Matematika Di Kabupaten Pidie,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:ALROH1vI_8AC
Miftahuddin,FMIPA,Perbandingan Model Tingkat Kepuasan Perwalian Online Mahasiswa Berdasarkan Tahun Masuk di FMIPA Universitas Syiah Kuala,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:ZYsTHYU9jrMC
Miftahuddin,FMIPA,Periodicity analysis of tourist arrivals to Banda Aceh using smoothing SARIMA approach,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:VnuxuLaQPLMC
Miftahuddin,FMIPA,Pemodelan Penyebaran Konsentrasi Limbah PT. Pupuk Iskandar Muda,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:I2jIoRS3jIgC
Miftahuddin,FMIPA,Front page-AIC-ICMR 2017,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:U_HPUtbDl20C
Miftahuddin,FMIPA,Modelling Sea SurfaceTemperature using Linear and Generalized Additive Models with Autocorrelation In the Indian Ocean,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:0CzhzZyukY4C
Miftahuddin,FMIPA,Penerapan B-Spline pada Persentase Penduduk Miskin (Studi kasus: Provinsi Aceh),2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:6yz0xqPARnAC
Miftahuddin,FMIPA,Penerapan Generalized Additive Models (GAM) terhadap Data Produksi Padi di Indonesia,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:4X0JR2_MtJMC
Miftahuddin,FMIPA,Pemodelan Suhu Permukaan Laut Menggunakan Generalized Additive Models Dalam Efek Waktu,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:sJsF-0ZLhtgC
Miftahuddin,FMIPA,Assessment of Sea Surface Temperature in the Indian Ocean using Generalized Additive Models,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:2tRrZ1ZAMYUC
Miftahuddin,FMIPA,Analisis Personal Financial Literacy Mahasiswa Dalam Meramalkan Jumlah Pengeluaran Menggunakan Metode Exponential Smoothing dan P-Spline Filter Smoothing (Studi Kasus …,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:AHdEip9mkN0C
Miftahuddin,FMIPA,Application of Fourier Smoothing Basis for Modelling Sea Surface Temperature,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:F1b5ZUV5XREC
Miftahuddin,FMIPA,Modelling sea surface temperature using generalized additive models for location scale and shape by boosting with autocorrelation,2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:7PzlFSSx8tAC
Miftahuddin,FMIPA,Package ‘ESKNN’,2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:qjMakFHDy7sC
Miftahuddin,FMIPA,R package: ESKNN: ensemble of subset of K-nearest neighbours classifiers for classification and class membership probability estimation,2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:8xutWZnSdmoC
Miftahuddin,FMIPA,Analisa Karakteristik Rumah Tangga Miskin dengan Metode Regresi Logistik Terbaik,2011,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:QD3KBmkZPeQC
Miftahuddin,FMIPA,ICMSA 2016 Committees,,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:jgBuDB5drN8C
Miftahuddin,FMIPA,"2016 12th International Conference on Mathematics, Statistics, and Their Applications (ICMSA), Banda Aceh, Indonesia",,/citations?view_op=view_citation&hl=en&oe=ASCII&user=k8w1u1wAAAAJ&cstart=20&pagesize=80&citation_for_view=k8w1u1wAAAAJ:ubry08Y2EpUC
"MUHD. IQBAL , S.SI, M.KOM",FMIPA,APLIKASI KRIPTOSISTEM RSA PADA PROSES PENGKODEAN PESAN DENGAN URUTAN ABJAD TERBALIK,,/citations?view_op=view_citation&hl=en&oe=ASCII&user=En_FIOAAAAAJ&citation_for_view=En_FIOAAAAAJ:u5HHmVD_uO8C
Nazaruddin,FMIPA,Grip strength prediction for Malaysian industrial workers using artificial neural networks,2005,/citations?view_op=view_citation&hl=en&oe=ASCII&user=_l_b7bwAAAAJ&citation_for_view=_l_b7bwAAAAJ:u5HHmVD_uO8C
Nazaruddin,FMIPA,Implementation of Haversine Formula on Location Based Mobile Application in Syiah Kuala University,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=_l_b7bwAAAAJ&citation_for_view=_l_b7bwAAAAJ:zYLM7Y9cAGgC
Nazaruddin,FMIPA,Mechanical properties of glass fiber reinforced polyester resin for use as the wall of the Acehnese boat ‘Thep-Thep’,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=_l_b7bwAAAAJ&citation_for_view=_l_b7bwAAAAJ:Tyk-4Ss8FVUC
Nazaruddin,FMIPA,Classroom Furniture and Student Body Dimensions in East Malaysian Primary Schools,2006,/citations?view_op=view_citation&hl=en&oe=ASCII&user=_l_b7bwAAAAJ&citation_for_view=_l_b7bwAAAAJ:UeHWp8X0CEIC
Nazaruddin,FMIPA,Mechanical behavior of hybrid glass Fiber-Jute reinforced with polymer composite for the wall of the Acehnese boat ‘Jalo Kayoh’,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=_l_b7bwAAAAJ&citation_for_view=_l_b7bwAAAAJ:Y0pCki6q_DkC
Nazaruddin,FMIPA,Thrust Force Analysis of Slotless Permanent Magnet Linear Generator for Wave Energy Converter,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=_l_b7bwAAAAJ&citation_for_view=_l_b7bwAAAAJ:YsMSGLbcyi4C
Nazaruddin,FMIPA,Content-based Image Retrieval System for Locating Building in Syiah Kuala University using Android Platform,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=_l_b7bwAAAAJ&citation_for_view=_l_b7bwAAAAJ:W7OEmFMy1HYC
Nazaruddin,FMIPA,Solving Decent Home Distribution Problem Using ELECTRE Method with Triangular Fuzzy Number,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=_l_b7bwAAAAJ&citation_for_view=_l_b7bwAAAAJ:IjCSPb-OGe4C
Nazaruddin,FMIPA,A comparison of the structural strength between fiberglass and jute fiber in the Acehnese Traditional Boat Jalo Kayoh using finite element method,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=_l_b7bwAAAAJ&citation_for_view=_l_b7bwAAAAJ:2osOgNQ5qMEC
Nazaruddin,FMIPA,Online Application of Printed Jawi Character Recognition,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=_l_b7bwAAAAJ&citation_for_view=_l_b7bwAAAAJ:9yKSN-GCB0IC
Nazaruddin,FMIPA,Comparison Online to Offline Handwritten Jawi Character Recognition Application,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=_l_b7bwAAAAJ&citation_for_view=_l_b7bwAAAAJ:d1gkVwhDpl0C
Nazaruddin,FMIPA,Pengkelasan dengan Logika Fuzzy,2013,/citations?view_op=view_citation&hl=en&oe=ASCII&user=_l_b7bwAAAAJ&citation_for_view=_l_b7bwAAAAJ:eQOLeE2rZwMC
Nurhasanah Nurhasanah,FMIPA,SARIMA model for forecasting foreign tourists at the Kualanamu International Airport,2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=1OmYJXoAAAAJ&citation_for_view=1OmYJXoAAAAJ:2osOgNQ5qMEC
Nurhasanah Nurhasanah,FMIPA,Perbandingan metode partial least square (pls) dengan regresi komponen utama untuk mengatasi multikolinearitas,2012,/citations?view_op=view_citation&hl=en&oe=ASCII&user=1OmYJXoAAAAJ&citation_for_view=1OmYJXoAAAAJ:u5HHmVD_uO8C
Nurhasanah Nurhasanah,FMIPA,Penentuan Karakteristik Pariwisata dan Model Jumlah Wisatawan untuk Kabupaten/Kota di Provinsi Aceh,2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=1OmYJXoAAAAJ&citation_for_view=1OmYJXoAAAAJ:d1gkVwhDpl0C
Nurhasanah Nurhasanah,FMIPA,Description of the supporting factors of final project in Mathematics and Natural Sciences Faculty of Syiah Kuala University with multiple correspondence analysis,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=1OmYJXoAAAAJ&citation_for_view=1OmYJXoAAAAJ:qjMakFHDy7sC
Nurhasanah Nurhasanah,FMIPA,Analisa Data Kemiskinan di Provinsi Aceh Menggunakan Model Efek Tetap,2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=1OmYJXoAAAAJ&citation_for_view=1OmYJXoAAAAJ:u-x6o8ySG0sC
Nurhasanah Nurhasanah,FMIPA,Klasifikasi Kecamatan Berdasarkan Nilai Akhir SMA/MA di Kabupaten Aceh Selatan Menggunakan Analisis Diskriminan,2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=1OmYJXoAAAAJ&citation_for_view=1OmYJXoAAAAJ:9yKSN-GCB0IC
Nurmaulidar .,FMIPA,"Sistem Kendali Proporsional, Integral, Dan Derivatif (Pid) Pada Persamaan Panas",2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=L1RXQfoAAAAJ&citation_for_view=L1RXQfoAAAAJ:d1gkVwhDpl0C
Nurmaulidar .,FMIPA,The Application of Fitness Sharing Method in Evolutionary Algorithm to Optimizing the Travelling Salesman Problem (TSP),2014,/citations?view_op=view_citation&hl=en&oe=ASCII&user=L1RXQfoAAAAJ&citation_for_view=L1RXQfoAAAAJ:u-x6o8ySG0sC
Nurmaulidar .,FMIPA,Optimasi distribusi pangan menggunakan model capacitated vehicle routing problems dan algoritma berevolusi untuk sistem informasi bencana: laporan hasil penelitian strategis …,2010,/citations?view_op=view_citation&hl=en&oe=ASCII&user=L1RXQfoAAAAJ&citation_for_view=L1RXQfoAAAAJ:u5HHmVD_uO8C
"Dr. RAHMA ZUHRA , S.SI., M.SI",FMIPA,Contraction mapping principle in partially ordered quasi metric space concerning to w-distances.,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=lZDeuwIAAAAJ&citation_for_view=lZDeuwIAAAAJ:9yKSN-GCB0IC
"Dr. RAHMA ZUHRA , S.SI., M.SI",FMIPA,"The Existence of ϒ-fixed Point for the Multidimensional Nonlinear Mappings Satisfying (ψ, θ, ϕ)-weak Contractive Conditions",2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=lZDeuwIAAAAJ&citation_for_view=lZDeuwIAAAAJ:Tyk-4Ss8FVUC
"Dr. RAHMA ZUHRA , S.SI., M.SI",FMIPA,An Extended MABAC Method Based on Triangular Fuzzy Neutrosophic Numbers for Multiple-Criteria Group Decision Making Problems,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=lZDeuwIAAAAJ&citation_for_view=lZDeuwIAAAAJ:YsMSGLbcyi4C
"Dr. RAHMA ZUHRA , S.SI., M.SI",FMIPA,A common fixed point theorem of weak contraction mappings on partially ordered quasi metric space,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=lZDeuwIAAAAJ&citation_for_view=lZDeuwIAAAAJ:IjCSPb-OGe4C
"Dr. RAHMA ZUHRA , S.SI., M.SI",FMIPA,A fixed point theorem in partially ordered quasi metric space,2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=lZDeuwIAAAAJ&citation_for_view=lZDeuwIAAAAJ:zYLM7Y9cAGgC
"Dr. RAHMA ZUHRA , S.SI., M.SI",FMIPA,"A υ-fixed point under (
              
               ψ, θ, ϕ
              
              )-weak contraction conditions in partially ordered quasi metric space",2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=lZDeuwIAAAAJ&citation_for_view=lZDeuwIAAAAJ:Y0pCki6q_DkC
"Dr. RAHMA ZUHRA , S.SI., M.SI",FMIPA,"A fixed point theorem on partially ordered cone metric space with
              
               c
              
              – distance",2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=lZDeuwIAAAAJ&citation_for_view=lZDeuwIAAAAJ:u-x6o8ySG0sC
"Dr. RAHMA ZUHRA , S.SI., M.SI",FMIPA,A Common Fixed Point Theorem of Weakly–Contractive Mappings on Partially Ordered Quasi Metric Spaces,2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=lZDeuwIAAAAJ&citation_for_view=lZDeuwIAAAAJ:W7OEmFMy1HYC
"Dr. RAHMA ZUHRA , S.SI., M.SI",FMIPA,Review of Irrational Numbers,2014,/citations?view_op=view_citation&hl=en&oe=ASCII&user=lZDeuwIAAAAJ&citation_for_view=lZDeuwIAAAAJ:d1gkVwhDpl0C
"Dr. RAHMA ZUHRA , S.SI., M.SI",FMIPA,IDENTIFY CONNECTIVITY GRAPH USING A MODIFIED PRÜFER’S ALGORITHM LABELLING TREES,2013,/citations?view_op=view_citation&hl=en&oe=ASCII&user=lZDeuwIAAAAJ&citation_for_view=lZDeuwIAAAAJ:2osOgNQ5qMEC
"Dr. RAHMA ZUHRA , S.SI., M.SI",FMIPA,Simulation Of Reduction Order Model Ltnear Parameter Varying (Lpv) Systems Using Matlab Software,2005,/citations?view_op=view_citation&hl=en&oe=ASCII&user=lZDeuwIAAAAJ&citation_for_view=lZDeuwIAAAAJ:u5HHmVD_uO8C
"Dr. RAHMA ZUHRA , S.SI., M.SI",FMIPA,"2016 12th International Conference on Mathematics, Statistics, and Their Applications (ICMSA), Banda Aceh, Indonesia",,/citations?view_op=view_citation&hl=en&oe=ASCII&user=lZDeuwIAAAAJ&citation_for_view=lZDeuwIAAAAJ:UeHWp8X0CEIC
Ridha Ferdhiana,FMIPA,Hubungan Indeks Prestasi Kumulatif (IPK) dengan Nilai Ujian Akhir Nasional (UAN)(Studi Kasus di FMIPA Unsyiah),2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=h0_g2O4AAAAJ&citation_for_view=h0_g2O4AAAAJ:qjMakFHDy7sC
Ridha Ferdhiana,FMIPA,A nonparametric test for the ordered alternative based on Kendall's correlation coefficient,2008,/citations?view_op=view_citation&hl=en&oe=ASCII&user=h0_g2O4AAAAJ&citation_for_view=h0_g2O4AAAAJ:UeHWp8X0CEIC
Ridha Ferdhiana,FMIPA,Automatic extraction of place entities and sentences containing the date and number of victims of tropical disease incidence from the web,2013,/citations?view_op=view_citation&hl=en&oe=ASCII&user=h0_g2O4AAAAJ&citation_for_view=h0_g2O4AAAAJ:u-x6o8ySG0sC
Ridha Ferdhiana,FMIPA,Algorithm for updating n-grams word dictionary for web classification,2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=h0_g2O4AAAAJ&citation_for_view=h0_g2O4AAAAJ:2osOgNQ5qMEC
Ridha Ferdhiana,FMIPA,Learning to classify tropical disease web pages from large Indonesian web documents,2011,/citations?view_op=view_citation&hl=en&oe=ASCII&user=h0_g2O4AAAAJ&citation_for_view=h0_g2O4AAAAJ:u5HHmVD_uO8C
Ridha Ferdhiana,FMIPA,Grouping the districts in Indonesia based on value of science subjects of National Exam using K-Means clustering method,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=h0_g2O4AAAAJ&citation_for_view=h0_g2O4AAAAJ:YsMSGLbcyi4C
Ridha Ferdhiana,FMIPA,Performance analysis of Apache Hadoop for generating candidates of acronym and expansion pairs and their numerical features,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=h0_g2O4AAAAJ&citation_for_view=h0_g2O4AAAAJ:W7OEmFMy1HYC
Ridha Ferdhiana,FMIPA,The Development of Instruments to Identify Basic Mathematics Understanding of New Students of FMIPA Syiah Kuala University,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=h0_g2O4AAAAJ&citation_for_view=h0_g2O4AAAAJ:Y0pCki6q_DkC
Ridha Ferdhiana,FMIPA,Periodic update and automatic extraction of web data for creating a Google Earth based tool,2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=h0_g2O4AAAAJ&citation_for_view=h0_g2O4AAAAJ:9yKSN-GCB0IC
Ridha Ferdhiana,FMIPA,Rule-based and machine learning approach for event sentence extraction in Indonesian online news articles,2014,/citations?view_op=view_citation&hl=en&oe=ASCII&user=h0_g2O4AAAAJ&citation_for_view=h0_g2O4AAAAJ:d1gkVwhDpl0C
Ridha Ferdhiana,FMIPA,A Rasch model analysis on the ability to analyze descriptive statistics: A case Study of FMIPA Universitas Syiah Kuala new students,2021,/citations?view_op=view_citation&hl=en&oe=ASCII&user=h0_g2O4AAAAJ&citation_for_view=h0_g2O4AAAAJ:0EnyYjriUFMC
Ridha Ferdhiana,FMIPA,Identifikasi Faktor-faktor Indeks Pembangunan Kesehatan Masyarakat Provinsi Aceh dengan Pendekatan Analisis Jalur,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=h0_g2O4AAAAJ&citation_for_view=h0_g2O4AAAAJ:UebtZRa9Y70C
Ridha Ferdhiana,FMIPA,Deep Neural Network for Automatic Speech Recognition from Indonesian Audio using Several Lexicon Types,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=h0_g2O4AAAAJ&citation_for_view=h0_g2O4AAAAJ:Se3iqnhoufwC
Ridha Ferdhiana,FMIPA,Indonesia's Districts Mapping Based on the Scores of the 2017 High School National Examination,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=h0_g2O4AAAAJ&citation_for_view=h0_g2O4AAAAJ:roLk4NBRz8UC
